"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","ah5Ghc","M4A5Cf","ah5Ghc 2","M4A5Cf 2","ah5Ghc 3"
"https://www.google.com/maps/place/Haydar+Hotel,+%E0%A6%B9%E0%A6%BE%E0%A7%9F%E0%A6%A6%E0%A6%BE%E0%A6%B0+%E0%A6%B9%E0%A7%8B%E0%A6%9F%E0%A7%87%E0%A6%B2/data=!4m7!3m6!1s0x3755bf00559781d5:0x539f5dbdf9e63ec4!8m2!3d23.7396949!4d90.3642529!16s%2Fg%2F11x7vj6wqb!19sChIJ1YGXVQC_VTcRxD7m-b1dn1M?authuser=0&hl=en&rclk=1","Haydar Hotel, হায়দার হোটেল","4.0","(138)","·","৳1–200","Bangladeshi","·","","P9Q7+VPC","","","","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npPZsnAp_P5SFOfF7uR6cliqOU8ftdZwMsFvQ80oF7WIjvgUHLIfB_qXcTkfXiWGdG5x3phdNF5Qd9U-j8bX8FWhFCyE_VYxrubUGpdxquzYprRi4anxnvdcnXqjojVAN034Fao=w153-h92-k-no","Dine-in","·","Drive-through","",""
"https://www.google.com/maps/place/Food+Stove/data=!4m7!3m6!1s0x3755b90932fdab7f:0x86e61950eb882836!8m2!3d23.7195465!4d90.4163911!16s%2Fg%2F11l4x9c__8!19sChIJf6v9Mgm5VTcRNiiI61AZ5oY?authuser=0&hl=en&rclk=1","Food Stove","4.1","(40)","","","Fast Food","·","","3rd Floor, Shop No - 1 & 2, Rose Valley Shopping Mall, 29 Rankin Street","","Open","⋅ Closes 11:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noOy83X6rV2wkUC4ntfjE9n_0YepcE-26tUdMeUM-NXISX8NdbRa_3bSxPGfi0KbV48QBS2FkxocrkPSrXnwbW9gV4462cT-g_GbbtxirctSPbM23teY1HodH5dm-Q_Z6LrTIyJ1A=w122-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Live+Food+%7C+Best+Fast-food+in+Dhaka/data=!4m7!3m6!1s0x3755b90035c405b3:0x418dfd61ecf9f1f5!8m2!3d23.7183178!4d90.4243121!16s%2Fg%2F11wx8nbbyl!19sChIJswXENQC5VTcR9fH57GH9jUE?authuser=0&hl=en&rclk=1","Live Food | Best Fast-food in Dhaka","5.0","(1)","","","Fast Food","·","","12/1 K.M. Das Ln","","Open","⋅ Closes 10:30 PM","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rI1sJhNvP8-Y6qhlajZJyA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=0.8156461&pitch=0&thumbfov=100","Dine-in","·","Takeaway","",""
"https://www.google.com/maps/place/Kureghor+Restaurant/data=!4m7!3m6!1s0x3755b9c3841e8681:0x78d62b30854f8e53!8m2!3d23.7233314!4d90.3820953!16s%2Fg%2F11jg17d7c9!19sChIJgYYehMO5VTcRU45PhTAr1ng?authuser=0&hl=en&rclk=1","Kureghor Restaurant","3.7","(3)","","","Restaurant","·","","Lalbagh Rd","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/p/AF1QipPpAPWBYXZMtgbBoXIutawieo2LYQN7vUdvcUoB=w138-h92-k-no","Dine-in","·","Takeaway","·","Delivery"
"https://www.google.com/maps/place/Kettle+Cafe+Lalbagh/data=!4m7!3m6!1s0x3755b9003369a56b:0x2ed3e53359860e82!8m2!3d23.7199327!4d90.38751!16s%2Fg%2F11lnfglxj5!19sChIJa6VpMwC5VTcRgg6GWTPl0y4?authuser=0&hl=en&rclk=1","Kettle Cafe Lalbagh","3.4","(17)","","","Hotel","·","","Lalbagh Rd","","","","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no6WDbmXJjUWCdN8ThPX-7DhYbhAYqo_ZcaO81AebBC7xI4gni0dC2MGDrYZ2hu3rJ1LatqiLa3DRdp7RXZzbrL36AyWz2imP6lpxOQHPfQKzBQUqDeZJVNLoMwOgI9WPGOg2gCaw=w80-h106-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/DARBAR+-E-+ISHQ/data=!4m7!3m6!1s0x3755b90044ac7c61:0x5c4a7d0b13caa657!8m2!3d23.7216903!4d90.4060395!16s%2Fg%2F11x27pt40z!19sChIJYXysRAC5VTcRV6bKEwt9Slw?authuser=0&hl=en&rclk=1","DARBAR -E- ISHQ","4.0","(8)","","","Pakistani","·","","37, 3 Kazi Alauddin Rd","","Opens soon","⋅ 6 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np1itkrg7aiQ_tHR_BFS-rIR-QmxyjTxChGjrVzHZF5hnjGWPDFFA8dWjLqVna_EQS2NA_VILZf69uTlzsxL6LgbgCffEp3WD4PI6tRoHphPEo2obcGNucg3QTYFTtR9c8aEv7w8w=w80-h106-k-no","Dine-in","","","",""
"https://www.google.com/maps/place/Noor+Mohammad+Provat+Hotel+%26+Restaurant/data=!4m7!3m6!1s0x3755b90fcf1c6eab:0xe7226637968483c3!8m2!3d23.7230204!4d90.3771795!16s%2Fg%2F11xckygy36!19sChIJq24czw-5VTcRw4OEljdmIuc?authuser=0&hl=en&rclk=1","Noor Mohammad Provat Hotel & Restaurant","","","","","Restaurant","·","","25, Bazar, 26 Nawabganj Rd","","Open 24 hours","","https://lh3.googleusercontent.com/p/AF1QipPJA2N0mhU1JgfOAnasaBfPWQJS-AfWp7dAoxCF=w80-h99-k-no","Dine-in","·","Takeaway","·","Delivery"
"https://www.google.com/maps/place/a.m.alamin/data=!4m7!3m6!1s0x3755bf31c08c33d7:0xfa8d6173dae4fec!8m2!3d23.7285586!4d90.3687772!16s%2Fg%2F11gm6ndlwn!19sChIJ1zOMwDG_VTcR7E-uPRfWqA8?authuser=0&hl=en&rclk=1","a.m.alamin","3.9","(49)","","","Bangladeshi","·","","P9H9+CGC, Road","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrFcX77E3R8DdbCcjIawgC4x2lQ6B_DfAgcXJB6Rl_7JNtkYmNKQct2jt31ev_V2ome6yCCSmDmFzMVV3_Jref_mjbCVjIuclwZrxCc8hEGF1cfcwnfLT655qyNgLZZ443d2xHyOw=w163-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Afrin+Biriyani+House/data=!4m7!3m6!1s0x3755bf00170bc367:0x769c70bfd672c3!8m2!3d23.7423923!4d90.3694294!16s%2Fg%2F11x72x29s0!19sChIJZ8MLFwC_VTcRw3LWv3CcdgA?authuser=0&hl=en&rclk=1","Afrin Biriyani House","","","","","Asian","·","","26/F/1, Mitali Rd","","Closed","⋅ Opens 8:30 AM Fri","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqR3s70WnTejcjFiaQEePdDXKjD8bysl5SnZ4uD1vuBNA8ix-D5mvu3CO6K3J89ON7frNPscRVfYNscmQBPrHsGp_7IwymtRF6FloVN9UNgU4Qa6nobuEC5n7WSQrHJA4Nii8vbIeYiXAqP=w122-h92-k-no","","","","",""
"https://www.google.com/maps/place/Super+King+Hotel+and+Restuarant/data=!4m7!3m6!1s0x3755b900291d975f:0x81e3b28605d481b3!8m2!3d23.7220467!4d90.4137368!16s%2Fg%2F11wc2r_670!19sChIJX5cdKQC5VTcRs4HUBYay44E?authuser=0&hl=en&rclk=1","Super King Hotel and Restuarant","3.7","(3)","","","Restaurant","·","","25 Khandoker Rd","","Open 24 hours","","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noK2uFzYMI6oA6UByBNJ3Pdx6IKIW2tC0dZyFMr8eUmhzt4PHo9zvaolCGX324U9svdwiGe4J81fjiabEn7VusTXoiPE0Bz_wCI3s7ntvX-B84AaPSA4VyTfa6ryzNmYO3yKjIE=w122-h92-k-no","Dine-in","","","",""
"https://www.google.com/maps/place/Biyebari+Restaurant+%28Tikatuli%29/data=!4m7!3m6!1s0x3755b8524484b8cb:0x493e15322660b7c8!8m2!3d23.7192113!4d90.4204827!16s%2Fg%2F11f31d94qj!19sChIJy7iERFK4VTcRyLdgJjIVPkk?authuser=0&hl=en&rclk=1","Biyebari Restaurant (Tikatuli)","3.8","(220)","·","৳1–200","Bangladeshi","·","","29/8, K.M.Das Lane, Tikatuli","","Open","⋅ Closes 11:45 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrRvW-wsJBjNJaxzyhzctDscwGwHPjT8g8j2GpDrjmNRCCwuGqa-3aA5WMBOQALN_CI1gGtHWJpDOg9UUkiwBu-hE3dEcmfk5DxX3RSVc_bBWynBCY_swALFVBnRpAQNu_AOpDD=w163-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Modhumoy+Mistanno+Vhandar/data=!4m7!3m6!1s0x3755bf00419cbe8d:0xde540100bf305794!8m2!3d23.7458959!4d90.3494234!16s%2Fg%2F11wv3vvpdw!19sChIJjb6cQQC_VTcRlFcwvwABVN4?authuser=0&hl=en&rclk=1","Modhumoy Mistanno Vhandar","4.1","(25)","","","Sweets and dessert buffet","·","","P8WX+9Q3","","","","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqyJfytkV4kfTgxOM86WGfrDZ2byKADrWCZfNWkVautqevX2STQF4jJcTYOMXCL1LBSTDGbLoz32itE3DcNv115B_bYAtZjTnBUdd_o-5XoosRWYYPAZf7sR6ODMqFesBGgdGDM3Q=w156-h92-k-no","","","","",""
"https://www.google.com/maps/place/IMLII+Thai+and+Chinese+Restaurant/data=!4m7!3m6!1s0x3755b97ab6bab2e5:0x1455329507754759!8m2!3d23.7177849!4d90.420005!16s%2Fg%2F11jcxpjpvf!19sChIJ5bK6tnq5VTcRWUd1B5UyVRQ?authuser=0&hl=en&rclk=1","IMLII Thai and Chinese Restaurant","3.1","(18)","","","Restaurant","·","","2 Hatkhola Rd","","Open","⋅ Closes 10:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no_5Fs3OJMfP2ajuFW3YE3s9AzpFVK-HWsniXM4lUL9OlL-CGQ4YlGD1ES77mDjCLfKOtn_47LZBOcCPQggItucMGHSnO-G2e9QOLVIXXhGw38lgMUiYpSZw-1dVr96jcwxvEz09g=w80-h106-k-no","Dine-in","·","Takeaway","·","Delivery"
"https://www.google.com/maps/place/Restaurants+Dhaka/data=!4m7!3m6!1s0x3755b9d385b0c91b:0x681dca7ef7cb4b64!8m2!3d23.7260564!4d90.4178662!16s%2Fg%2F11rqcdqkk3!19sChIJG8mwhdO5VTcRZEvL937KHWg?authuser=0&hl=en&rclk=1","Restaurants Dhaka","4.8","(151)","","","Buffet","·","","·","56-57xxz,z,zzzaqa, Dilkusha Rd","Open","⋅ Closes 7 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nocRvCF8h24NFVi_uG9tksTlbXsqlP41jTFial9TdoJF-PoVHfdoYvXbaFtiExp09xmaG1e3wi8dtn_KmmEzQg7nEomiCf7PGJjDrpV6AOKUoARy9jqdJhellzKFq9rcoLz5v9v=w138-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Bird%27s+Eye+Roof+Top+Restaurant+and+Convention+Hall/data=!4m7!3m6!1s0x3755b8f62e2bbed5:0x88dfb61ee8f36255!8m2!3d23.7304015!4d90.4121767!16s%2Fg%2F11clgpwpvz!19sChIJ1b4rLva4VTcRVWLz6B6234g?authuser=0&hl=en&rclk=1","Bird's Eye Roof Top Restaurant and Convention Hall","4.3","(2,623)","·","$$$","Chinese","·","","·","Baitul View Tower, H.No 56/1 19th floor","Open","⋅ Closes 10:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no5jsCjVWF5rHql9QRTn1fa1rYsTyDq5ANVktA9hmzBoHpf1bREHjwpebcIugrgveaH7vhCa5Loz90OqhT2jvh4a0esekhT0XJuEtloNKdRc4oQu4x9t5cynBVxLPUU-zAnmFNz=w122-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Sung+Garden/data=!4m7!3m6!1s0x3755b8f4fee75d47:0xeece549f2b6c7849!8m2!3d23.734011!4d90.409876!16s%2Fg%2F1tf22fwx!19sChIJR13n_vS4VTcRSXhsK59Uzu4?authuser=0&hl=en&rclk=1","Sung Garden","4.1","(1,691)","·","$$","Chinese","·","","·","Akram Tower,14th floor 15/5, Shahid Syed Nazrul Islam Sharani, 5 Bijoy Nagar Road","Open","⋅ Closes 10 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqJUv-JjEkSSC2n_ZxRC01vQeR1J38kPQTSvv9aQ2D2uz9hYoz2hhbLTCb9iU8oeafR8UvlCdVFpYf01r9OtYKuJ6HdOrbRK6wRWKsBJXKao2c3NsgUbhlSHFlHpKTu5bb9rAnZ=w122-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/SEAGULL+RESTAURANT./data=!4m7!3m6!1s0x3755b858adb50765:0x97cd72950ba4ffd5!8m2!3d23.7323312!4d90.4129324!16s%2Fg%2F11bxb9f8q2!19sChIJZQe1rVi4VTcR1f-kC5VyzZc?authuser=0&hl=en&rclk=1","SEAGULL RESTAURANT.","4.1","(756)","·","$$","Restaurant","·","","41/6 Culvert Road","","Open","⋅ Closes 10:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrVuBgQhtH3y4qhSu9sZbiO1tBQqVBJDjJV1buWwesXiI5RChgr_cS5B_umcBg019wUOSix9sYL4eTy8AVIbNx64SnvWE0QqJ-MNh7kpacJpiVEV_j0eqP0fUOE1WU-HzWS0Yav=w138-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Koi-Pabda+%26+Lobster+Restaura/data=!4m7!3m6!1s0x3755b859bb6ca907:0x165f123178cc4396!8m2!3d23.7291774!4d90.4156932!16s%2Fg%2F1tjz69m9!19sChIJB6lsu1m4VTcRlkPMeDESXxY?authuser=0&hl=en&rclk=1","Koi-Pabda & Lobster Restaura","4.0","(368)","·","৳600–800","Restaurant","·","","Alam Tower, 12 DIT Ave","","Open","⋅ Closes 7:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no7lKQEO7kAOEFCw5Vthzq_jGpFt8rWIL01AhA2IFXyrcbC2w6Xf1kKj0UBRhl4cOGzbEGdwgUnA9-cSoeIeCv0YvdyKM-UPnRDMlVyKG3Vv4TGaJzTUy7QifTCcR32QS5POtZK=w122-h92-k-no","Dine-in","·","Drive-through","",""
"https://www.google.com/maps/place/Hirajheel+Hotel/data=!4m7!3m6!1s0x3755b85020dde33b:0x70581a30763056f6!8m2!3d23.7253768!4d90.4217604!16s%2Fg%2F1tvw390w!19sChIJO-PdIFC4VTcR9lYwdjAaWHA?authuser=0&hl=en&rclk=1","Hirajheel Hotel","4.1","(10,166)","·","৳200–400","Bangladeshi","·","","·","BCIC Sadan, 22 Toyenbee Rd","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrQRikfASvZO-n4KjYXoDoUyZLnvSlPYXHuWqyEeVOS_9-bIPPZZi0t7GQbhpyPK379OyL3_V7bSyP7iP7ur9fmHFDynkSXQA_q8Napocefizo6O0M3J6CL50q7P6GSOCO6QfgW=w122-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Weston+Restaurant/data=!4m7!3m6!1s0x3755b8f5fd18d21f:0x579c72663dc0cda9!8m2!3d23.7331476!4d90.4120098!16s%2Fg%2F11fy_fy0dw!19sChIJH9IY_fW4VTcRqc3APWZynFc?authuser=0&hl=en&rclk=1","Weston Restaurant","4.2","(882)","·","$$","Chinese","·","","·","1000, 1/1 Rupayan Taj, Box, Culvert Road","Open","⋅ Closes 10 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npAYphiC93vrImfmeKhCht_JiwHDqPU6AuPNMqcPJ1M4VUIPT13DuT3uo4CjlRvLm57oZj5Pq9qzfFhrvEP5Vr4S-q3zxaaa8LhjLrgNq7bYrgI3S-gbx2p7pzfqEIt9e--PSEv=w122-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Terrace+21/data=!4m7!3m6!1s0x3755b85916a5b905:0xba47304afc42f626!8m2!3d23.7311713!4d90.4157344!16s%2Fg%2F11dyn8hbfx!19sChIJBbmlFlm4VTcRJvZC_EowR7o?authuser=0&hl=en&rclk=1","Terrace 21","4.1","(761)","","","Restaurant","·","","28/1C, Floor 21, Rahmania Complex, Toyenbee Circular Road","","Open 24 hours","","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq98XLkBIisn75IDVDsWisIyQGzpM15TpeNVXXZWquQVKmdZjTBGv13QsHVhsBkJmpOcH5BjdPwFpMNWWJgzPln0ViXgIsOMqZ14x40ISVQYDLsNLIkOvMuX8uF2mxczFBLdh1e=w122-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Little+Arabia+Restaurant/data=!4m7!3m6!1s0x3755c7a199e5306d:0x2c543a959e99c941!8m2!3d23.7395897!4d90.4144586!16s%2Fg%2F11cjhl0mg6!19sChIJbTDlmaHHVTcRQcmZnpU6VCw?authuser=0&hl=en&rclk=1","Little Arabia Restaurant","4.1","(967)","·","$$","Restaurant","·","","·","140, Al Amin Tower, 141 Shantinagar Rd","Open","⋅ Closes 12:30 AM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrj7O8OjGJd6r4w6iUgT-t9Y36-c6WMPRgzFbrdtqFMfROIIbPSENTiskgo3oXcyvqMp3Tfq6qylx9-knZIuTDyUs625_-4rlU3AMhEqiJRl1ZTJL0mIebznPtS9BYi3lpAhtrC7w=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Radhuni+Restaurant/data=!4m7!3m6!1s0x3755b8f615c6a673:0x2a2aa2f99d9446cb!8m2!3d23.7316258!4d90.4115427!16s%2Fg%2F11c53jl2yc!19sChIJc6bGFfa4VTcRy0aUnfmiKio?authuser=0&hl=en&rclk=1","Radhuni Restaurant","4.1","(409)","·","৳200–400","Bengali","·","","5th Floor, Sultan Ahmed Plaza, 32 Purana Paltan","","Open","⋅ Closes 10 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npzxAS_gxKhcni2eDmr6D6-ms0T1_sLDq-w8m3SCvRbQpxxOqE7qzNp96JCpLydbdk5V4KtV_yrGPZhM28TQUw1recOFFpnlM1A30QKnGWTh-ppof60Hw2ZMa9gx9aLqBFLXgzI=w80-h106-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Latest+Recipe/data=!4m7!3m6!1s0x3755c77c7d2c1981:0x560f905888502eb7!8m2!3d23.7236873!4d90.4230856!16s%2Fg%2F11gslv8yqb!19sChIJgRksfXzHVTcRty5QiFiQD1Y?authuser=0&hl=en&rclk=1","Latest Recipe","4.6","(161)","·","৳2,000+","Restaurant","·","","·","Le Méridien Dhaka, 79/A Motijheel Commercial Area","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nob8qRoGcSQkttVs9tfzroLW0Lz6VxhlOZzDSir26Jcg8tuLP4UQSIY4oTLqdpY7VG0yHEsIWm2YXAxpZUdoF3VG4SxIL6qUPJzybtm18QaEf6ZA0zQZRwLuvuXsVVTpofaZFJC=w80-h106-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/KINNORI+RESTAURANT/data=!4m7!3m6!1s0x3755b8f4f85a57eb:0x9596b358c9bbd1e3!8m2!3d23.7360931!4d90.4096933!16s%2Fg%2F11c5rpvxr5!19sChIJ61da-PS4VTcR49G7yVizlpU?authuser=0&hl=en&rclk=1","KINNORI RESTAURANT","4.1","(294)","·","৳200–400","Restaurant","·","","·","62 Pioneer Rd","Open","⋅ Closes 9 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np1NqmTTuKBw4qk_ESEXEE82otKUf7_MEzHRq2F0sjwjLUryO7sDW_Iu-ekSdZgedgDa_wnrwRyhdd85eNoYixigX8Irn3KhICLTT9yS2SG1B4lOVs0F2sNPamLz2xLnBln4pEL=w122-h92-k-no","Dine-in","·","Takeaway","·","Delivery"
"https://www.google.com/maps/place/Hotel+Kasturi+%28Pvt.%29+Ltd./data=!4m7!3m6!1s0x3755b8f660138f45:0x5b85a3953219dea0!8m2!3d23.7315188!4d90.410254!16s%2Fg%2F11c1xhfbtq!19sChIJRY8TYPa4VTcRoN4ZMpWjhVs?authuser=0&hl=en&rclk=1","Hotel Kasturi (Pvt.) Ltd.","4.2","(954)","·","$$$","Bengali","·","","·","8 Purana Paltan Line","Open","⋅ Closes 10 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npTNt9dq3GuM9jEK-46DjyfqlhLUTxZMclYmdmVWrOgMVQlmEToEmyotP1m4Vh7Fu68zVkwPMWOosLFCOUPHoa7KGh7jIxUolFhOF79Zaa3W_GOHnS1TbRqgSn_158XAxHvJNax=w122-h92-k-no","Dine-in","·","Drive-through","·","Delivery"
"https://www.google.com/maps/place/%E0%A6%95%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AB%E0%A7%87+%E0%A6%8F%E0%A6%B2%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%95%E0%A6%BE/data=!4m7!3m6!1s0x3755b9f775c05f6f:0x77643e92d7b73b74!8m2!3d23.7321817!4d90.4112193!16s%2Fg%2F11lfz74d1g!19sChIJb1_Adfe5VTcRdDu315I-ZHc?authuser=0&hl=en&rclk=1","ক্যাফে এলাস্কা","4.4","(120)","·","৳200–400","Restaurant","·","","28, Purana Paltan, Al Mojeel Super Market(opposite of Razzak tower Near Taxes Zone 3 Dhaka","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/p/AF1QipNj808SFacqZuKTwViXEfgVM-BhFB5jrFbzHV38=w122-h92-k-no","Dine-in","·","Drive-through","·","Delivery"
"https://www.google.com/maps/place/Grand+Sultan+Restaurant-%E0%A6%97%E0%A7%8D%E0%A6%B0%E2%80%8D%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1+%E0%A6%B8%E0%A7%81%E0%A6%B2%E0%A6%A4%E0%A6%BE%E0%A6%A8+%E0%A6%B0%E0%A7%87%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%81%E0%A6%B0%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F/data=!4m7!3m6!1s0x3755b96ef2d252a1:0x19dda3d236123d64!8m2!3d23.7325795!4d90.4123387!16s%2Fg%2F11rcbsp5tl!19sChIJoVLS8m65VTcRZD0SNtKj3Rk?authuser=0&hl=en&rclk=1","Grand Sultan Restaurant-গ্র‍্যান্ড সুলতান রেস্টুরেন্ট","4.1","(61)","","","Restaurant","·","","37/2 Culvert Road","","Open","⋅ Closes 10:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no22pU08OnahaSI4ZIXhXhxTEG_0oX11pMKaLuAOoz5nJaAP4XDlo1vz4wDZdNIPxUIxuwCn7z7DyRwQfQ9yqjqZ8eiAfe3W2t1eEwpALuvhFXQcw0gAfPlCHvfjpQHF4BCvSI=w163-h92-k-no","Dine-in","·","Takeaway","·","Delivery"
"https://www.google.com/maps/place/Mouri+Restaurant/data=!4m7!3m6!1s0x3755b8f5a4c6be63:0xcf0df1a5fb7d26b8!8m2!3d23.7353831!4d90.4109534!16s%2Fg%2F12jsfyzqt!19sChIJY77GpPW4VTcRuCZ9-6XxDc8?authuser=0&hl=en&rclk=1","Mouri Restaurant","4.1","(178)","·","৳200–400","Restaurant","·","","30 Bijoy Nagar Road","","Open","⋅ Closes 10:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrfg1nA_eD76QfsXUdpZ4uHq7BWE5hJPDOS9BWn-JRg3kdABXNMAtEGqvlyS7z1UvbsdPobT7dPygRYosfa-bOd_o35K7sdsxq36mxGzdlV5vJ8LmARBIyJIZUCzUr54YP30nYi=w80-h106-k-no","Dine-in","·","Takeaway","",""
"https://www.google.com/maps/place/Grand+Darbar+Restaurant/data=!4m7!3m6!1s0x3755b85239f22f81:0x216e37aaa5b22f4c!8m2!3d23.7198667!4d90.4199597!16s%2Fg%2F11ddzcp1r1!19sChIJgS_yOVK4VTcRTC-ypao3biE?authuser=0&hl=en&rclk=1","Grand Darbar Restaurant","4.0","(1,067)","·","$$","Restaurant","·","","26 Hatkhola Rd","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqguhXLP4ELVZKNAzVtp9zgnFm2tpeqO-r7RjDeNXiH22h2cKOWGGaQbN9UjjVEqi4ZYiwNDzkLPJfrPccpYYLeR72FjlgLB05M-5PV1i0ETL_xJ4dWtpbNEp_KBNagA3gqZphX8g=w122-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Hot+Hut+!+Quality+Food/data=!4m7!3m6!1s0x3755b859de76235b:0x798d73f3a7d8485c!8m2!3d23.7270593!4d90.4159439!16s%2Fg%2F1ygvsvbnx!19sChIJWyN23lm4VTcRXEjYp_NzjXk?authuser=0&hl=en&rclk=1","Hot Hut ! Quality Food","4.1","(311)","·","৳1–400","Self service restaurant","·","","Ground Floor, Jibon Bima Tower, 10","","Open","⋅ Closes 7:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npNTNmwEvDbfWurPNugCs3XdjoQiC_2iZeiZ1tCEKcgJphWPysi25hHoKE0RXcnmkmpt7PNIsDWpCtOJdBp12Y_ANu3SLKqGo0BeljVxVVb3kPQGyAx7X6_Ey-P_OMBaBGPpI7f3A=w80-h106-k-no","Dine-in","·","Drive-through","·","Delivery"
"https://www.google.com/maps/place/Rajbari+Cuisine/data=!4m7!3m6!1s0x3755b9a52d92c18f:0x6db98258f8ea5306!8m2!3d23.7444581!4d90.4142246!16s%2Fg%2F11vdhltnmr!19sChIJj8GSLaW5VTcRBlPq-FiCuW0?authuser=0&hl=en&rclk=1","Rajbari Cuisine","4.8","(18)","·","৳400–600","Restaurant","·","","Hosaf Tower, Outer Circular Rd","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npfcGcvxgfysMgdmqPJN9bLoYqrV_4OGi8DW-1eat-4Kk5qD2Ca6L01-EQK1_iztOQICadAT9QHxA0qv6XSZsm_Tofox8jUT8jSwC49u1mHMavDEfIS-ej8us5rvi_p7rNosdB6=w163-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/The+Chef%E2%80%99s+Roof/data=!4m7!3m6!1s0x3755b9454141a79b:0x44031f41c0b0799!8m2!3d23.7364585!4d90.4138842!16s%2Fg%2F11rjjkn6w_!19sChIJm6dBQUW5VTcRmQcLHPQxQAQ?authuser=0&hl=en&rclk=1","The Chef’s Roof","4.5","(32)","","","Fast Food","·","","Noorjahan Trade Center, 40/1/A V.I.P Road, Lift- 10","","Open","⋅ Closes 10 PM","https://lh3.googleusercontent.com/p/AF1QipPkVTLp0kfcvzzyh836Z4xOBjl-9ucrUeZItWeB=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
